id,date,item_name,items_viewed,items_added_to_cart,items_purchased,item_revenue,created_at
214,2025-04-06,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,4,0,0,0.00,2026-03-13 11:32:46.939042+00
222,2025-04-06,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:46.939042+00
229,2025-04-06,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,2,0,0,0.00,2026-03-13 11:32:46.939042+00
230,2025-04-06,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:46.939042+00
231,2025-04-06,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:46.939042+00
240,2025-04-06,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
253,2025-04-06,Comida de Dragão - Original® (ASSINATURA),0,0,1,31.50,2026-03-13 11:32:46.939042+00
254,2025-04-06,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,1,0,0.00,2026-03-13 11:32:46.939042+00
189,2025-04-06,Comida de Dragão - Original® - 90g / Compra única,17,1,0,0.00,2026-03-13 11:32:46.939042+00
192,2025-04-06,Mordida de Dragão - Legumes - 180g / Compra única,11,0,0,0.00,2026-03-13 11:32:46.939042+00
203,2025-04-06,Kit Completo Comida de Dragão (3X) - 180g / Compra única,6,0,0,0.00,2026-03-13 11:32:46.939042+00
208,2025-04-06,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,5,0,0,0.00,2026-03-13 11:32:46.939042+00
215,2025-04-07,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:32:46.939042+00
232,2025-04-07,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:46.939042+00
241,2025-04-07,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
242,2025-04-07,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
243,2025-04-07,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:46.939042+00
244,2025-04-07,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
186,2025-04-07,Comida de Dragão - Original® - 90g / Compra única,20,2,0,0.00,2026-03-13 11:32:46.939042+00
196,2025-04-07,Kit Completo Comida de Dragão (3X) - 180g / Compra única,8,1,0,0.00,2026-03-13 11:32:46.939042+00
197,2025-04-07,Mordida de Dragão - Legumes - 180g / Compra única,8,0,0,0.00,2026-03-13 11:32:46.939042+00
210,2025-04-08,Mordida de Dragão - Legumes - 180g / Compra única,5,0,0,0.00,2026-03-13 11:32:46.939042+00
216,2025-04-08,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,4,0,0,0.00,2026-03-13 11:32:46.939042+00
245,2025-04-08,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:46.939042+00
255,2025-04-08,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:46.939042+00
187,2025-04-08,Comida de Dragão - Original® - 90g / Compra única,20,0,0,0.00,2026-03-13 11:32:46.939042+00
204,2025-04-08,Kit Completo Comida de Dragão (3X) - 180g / Compra única,6,1,0,0.00,2026-03-13 11:32:46.939042+00
205,2025-04-08,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,6,0,0,0.00,2026-03-13 11:32:46.939042+00
206,2025-04-08,Mordida de Dragão - Spirulina - 180g / Compra única,6,0,0,0.00,2026-03-13 11:32:46.939042+00
209,2025-04-08,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,0,0,0.00,2026-03-13 11:32:46.939042+00
223,2025-04-08,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,3,0,0,0.00,2026-03-13 11:32:46.939042+00
211,2025-04-09,Kit Completo Comida de Dragão (3X) - 180g / Compra única,5,3,0,0.00,2026-03-13 11:32:46.939042+00
217,2025-04-09,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:32:46.939042+00
233,2025-04-09,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:46.939042+00
246,2025-04-09,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
247,2025-04-09,Kit Mordida de Dragão - Spirulina (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
248,2025-04-09,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:46.939042+00
249,2025-04-09,Mordida de Dragão - Spirulina - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:46.939042+00
256,2025-04-09,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:46.939042+00
198,2025-04-09,Comida de Dragão - Original® - 90g / Compra única,8,0,0,0.00,2026-03-13 11:32:46.939042+00
224,2025-04-09,Mordida de Dragão - Legumes - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:46.939042+00
263,2025-04-10,Comida de Dragão - Original® - 90g / Compra única,13,0,0,0.00,2026-03-13 11:32:47.997079+00
293,2025-04-10,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:47.997079+00
306,2025-04-10,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:47.997079+00
307,2025-04-10,Mordida de Dragão - Legumes,0,0,1,42.00,2026-03-13 11:32:47.997079+00
308,2025-04-10,Mordida de Dragão - Spirulina,0,0,1,42.00,2026-03-13 11:32:47.997079+00
270,2025-04-10,Kit Completo Comida de Dragão (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:32:47.997079+00
271,2025-04-10,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:47.997079+00
272,2025-04-10,Mordida de Dragão - Legumes - 180g / Compra única,3,1,0,0.00,2026-03-13 11:32:47.997079+00
279,2025-04-10,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
280,2025-04-10,Mordida de Dragão - Spirulina - 180g / Compra única,2,1,0,0.00,2026-03-13 11:32:47.997079+00
294,2025-04-11,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:47.997079+00
267,2025-04-11,Comida de Dragão - Original® - 90g / Compra única,8,0,0,0.00,2026-03-13 11:32:47.997079+00
273,2025-04-11,Kit Completo Comida de Dragão (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:32:47.997079+00
281,2025-04-11,Mordida de Dragão - Legumes - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
282,2025-04-11,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
257,2025-04-12,Comida de Dragão - Original® - 90g / Compra única,89,16,0,0.00,2026-03-13 11:32:47.997079+00
258,2025-04-12,Mordida de Dragão - Spirulina - 180g / Compra única,22,2,0,0.00,2026-03-13 11:32:47.997079+00
259,2025-04-12,Mordida de Dragão - Legumes - 180g / Compra única,21,0,0,0.00,2026-03-13 11:32:47.997079+00
261,2025-04-12,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,15,7,0,0.00,2026-03-13 11:32:47.997079+00
295,2025-04-12,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:47.997079+00
309,2025-04-12,Comida de Dragão - Original®,0,0,2,70.00,2026-03-13 11:32:47.997079+00
310,2025-04-12,Comida de Dragão - Original® (ASSINATURA),0,0,1,31.50,2026-03-13 11:32:47.997079+00
311,2025-04-12,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,2,0,0.00,2026-03-13 11:32:47.997079+00
312,2025-04-12,Mordida de Dragão - Spirulina,0,0,1,42.00,2026-03-13 11:32:47.997079+00
264,2025-04-12,Kit Completo Comida de Dragão (3X) - 180g / Compra única,13,8,0,0.00,2026-03-13 11:32:47.997079+00
274,2025-04-12,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:47.997079+00
262,2025-04-13,Comida de Dragão - Original® - 90g / Compra única,14,2,0,0.00,2026-03-13 11:32:47.997079+00
296,2025-04-13,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,1,0,0.00,2026-03-13 11:32:47.997079+00
297,2025-04-13,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:47.997079+00
313,2025-04-13,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:47.997079+00
275,2025-04-13,Mordida de Dragão - Legumes - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:47.997079+00
283,2025-04-13,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,2,1,0,0.00,2026-03-13 11:32:47.997079+00
284,2025-04-13,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
285,2025-04-13,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
260,2025-04-14,Comida de Dragão - Original® - 90g / Compra única,20,9,0,0.00,2026-03-13 11:32:47.997079+00
298,2025-04-14,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:47.997079+00
299,2025-04-14,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:47.997079+00
300,2025-04-14,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,2,0,0.00,2026-03-13 11:32:47.997079+00
301,2025-04-14,Mordida de Dragão - Spirulina - 180g / Compra única,1,3,0,0.00,2026-03-13 11:32:47.997079+00
314,2025-04-14,Comida de Dragão - Original®,0,0,1,35.00,2026-03-13 11:32:47.997079+00
315,2025-04-14,Kit Completo Comida de Dragão (3X) (ASSINATURA),0,0,1,99.30,2026-03-13 11:32:47.997079+00
316,2025-04-14,Kit Completo Comida de Dragão (3X) (ASSINATURA) - 180g / Plano mensal,0,2,0,0.00,2026-03-13 11:32:47.997079+00
317,2025-04-14,Mordida de Dragão - Legumes,0,0,1,42.00,2026-03-13 11:32:47.997079+00
318,2025-04-14,Mordida de Dragão - Spirulina,0,0,1,42.00,2026-03-13 11:32:47.997079+00
268,2025-04-14,Mordida de Dragão - Legumes - 180g / Compra única,4,2,0,0.00,2026-03-13 11:32:47.997079+00
276,2025-04-14,Kit Completo Comida de Dragão (3X) - 180g / Compra única,3,3,0,0.00,2026-03-13 11:32:47.997079+00
277,2025-04-14,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:32:47.997079+00
286,2025-04-14,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
302,2025-04-15,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:47.997079+00
266,2025-04-15,Comida de Dragão - Original® - 90g / Compra única,11,3,0,0.00,2026-03-13 11:32:47.997079+00
287,2025-04-15,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
288,2025-04-15,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
289,2025-04-15,Mordida de Dragão - Legumes - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
290,2025-04-15,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
303,2025-04-16,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:47.997079+00
304,2025-04-16,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:47.997079+00
305,2025-04-16,Kit Mordida de Dragão - Spirulina (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:47.997079+00
265,2025-04-16,Comida de Dragão - Original® - 90g / Compra única,13,0,0,0.00,2026-03-13 11:32:47.997079+00
269,2025-04-16,Mordida de Dragão - Legumes - 180g / Compra única,4,0,0,0.00,2026-03-13 11:32:47.997079+00
278,2025-04-16,Mordida de Dragão - Spirulina - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:47.997079+00
291,2025-04-16,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:47.997079+00
292,2025-04-16,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,2,0,0,0.00,2026-03-13 11:32:47.997079+00
321,2025-04-17,Comida de Dragão - Original® - 90g / Compra única,11,0,0,0.00,2026-03-13 11:32:49.198763+00
339,2025-04-17,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:49.198763+00
345,2025-04-17,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:49.198763+00
346,2025-04-17,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:49.198763+00
363,2025-04-17,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:49.198763+00
326,2025-04-17,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,7,0,0,0.00,2026-03-13 11:32:49.198763+00
333,2025-04-17,Kit Completo Comida de Dragão (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:32:49.198763+00
334,2025-04-17,Mordida de Dragão - Legumes - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:49.198763+00
338,2025-04-17,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,2,1,0,0.00,2026-03-13 11:32:49.198763+00
347,2025-04-18,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
348,2025-04-18,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
327,2025-04-18,Comida de Dragão - Original® - 90g / Compra única,7,0,0,0.00,2026-03-13 11:32:49.198763+00
320,2025-04-19,Comida de Dragão - Original® - 90g / Compra única,12,0,0,0.00,2026-03-13 11:32:49.198763+00
349,2025-04-19,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
350,2025-04-19,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
351,2025-04-19,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
352,2025-04-19,Mordida de Dragão - Legumes - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
353,2025-04-19,Mordida de Dragão - Spirulina - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
340,2025-04-20,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:49.198763+00
354,2025-04-20,Mordida de Dragão - Legumes - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
324,2025-04-20,Comida de Dragão - Original® - 90g / Compra única,8,0,0,0.00,2026-03-13 11:32:49.198763+00
341,2025-04-21,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:49.198763+00
355,2025-04-21,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
356,2025-04-21,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
357,2025-04-21,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:49.198763+00
364,2025-04-21,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,1,0,0.00,2026-03-13 11:32:49.198763+00
322,2025-04-21,Comida de Dragão - Original® - 90g / Compra única,10,3,0,0.00,2026-03-13 11:32:49.198763+00
329,2025-04-21,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:32:49.198763+00
335,2025-04-21,Mordida de Dragão - Legumes - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:49.198763+00
336,2025-04-21,Mordida de Dragão - Spirulina - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:49.198763+00
342,2025-04-22,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:49.198763+00
358,2025-04-22,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,1,0,0.00,2026-03-13 11:32:49.198763+00
359,2025-04-22,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,1,0,0.00,2026-03-13 11:32:49.198763+00
323,2025-04-22,Comida de Dragão - Original® - 90g / Compra única,9,0,0,0.00,2026-03-13 11:32:49.198763+00
325,2025-04-22,Mordida de Dragão - Legumes - 180g / Compra única,8,2,0,0.00,2026-03-13 11:32:49.198763+00
330,2025-04-22,Kit Completo Comida de Dragão (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:32:49.198763+00
331,2025-04-22,Mordida de Dragão - Spirulina - 180g / Compra única,4,2,0,0.00,2026-03-13 11:32:49.198763+00
319,2025-04-23,Comida de Dragão - Original® - 90g / Compra única,17,6,0,0.00,2026-03-13 11:32:49.198763+00
343,2025-04-23,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,2,0,0,0.00,2026-03-13 11:32:49.198763+00
344,2025-04-23,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:49.198763+00
360,2025-04-23,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,1,1,0,0.00,2026-03-13 11:32:49.198763+00
361,2025-04-23,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
362,2025-04-23,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:49.198763+00
365,2025-04-23,Kit Completo Comida de Dragão (3X),0,0,1,110.30,2026-03-13 11:32:49.198763+00
328,2025-04-23,Mordida de Dragão - Legumes - 180g / Compra única,5,0,0,0.00,2026-03-13 11:32:49.198763+00
332,2025-04-23,Kit Completo Comida de Dragão (3X) - 180g / Compra única,4,2,0,0.00,2026-03-13 11:32:49.198763+00
337,2025-04-23,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,3,0,0,0.00,2026-03-13 11:32:49.198763+00
370,2025-04-24,Comida de Dragão - Original® - 90g / Compra única,12,0,0,0.00,2026-03-13 11:32:50.029934+00
375,2025-04-24,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,4,3,0,0.00,2026-03-13 11:32:50.029934+00
379,2025-04-24,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,2,0,0,0.00,2026-03-13 11:32:50.029934+00
387,2025-04-24,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,1,1,0,0.00,2026-03-13 11:32:50.029934+00
388,2025-04-24,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
389,2025-04-24,Mordida de Dragão - Legumes - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
371,2025-04-25,Comida de Dragão - Original® - 90g / Compra única,11,0,0,0.00,2026-03-13 11:32:50.029934+00
376,2025-04-25,Mordida de Dragão - Legumes - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:50.029934+00
377,2025-04-25,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,3,0,0,0.00,2026-03-13 11:32:50.029934+00
380,2025-04-25,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,2,0,0,0.00,2026-03-13 11:32:50.029934+00
381,2025-04-25,Kit Completo Comida de Dragão (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:50.029934+00
382,2025-04-25,Mordida de Dragão - Spirulina - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:50.029934+00
390,2025-04-25,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
403,2025-04-25,Mordida de Dragão - Spirulina (ASSINATURA),0,0,1,37.80,2026-03-13 11:32:50.029934+00
368,2025-04-26,Comida de Dragão - Original® - 90g / Compra única,15,0,0,0.00,2026-03-13 11:32:50.029934+00
391,2025-04-26,Kit Completo Comida de Dragão (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
392,2025-04-26,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
393,2025-04-26,Mordida de Dragão - Legumes - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
394,2025-04-26,Mordida de Dragão - Spirulina - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
369,2025-04-27,Comida de Dragão - Original® - 90g / Compra única,14,1,0,0.00,2026-03-13 11:32:50.029934+00
378,2025-04-27,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:32:50.029934+00
383,2025-04-27,Kit Completo Comida de Dragão (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:32:50.029934+00
395,2025-04-27,Kit Completo Comida de Dragão (3X) (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:50.029934+00
396,2025-04-27,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
397,2025-04-27,Mordida de Dragão - Legumes - 180g / Compra única,1,0,0,0.00,2026-03-13 11:32:50.029934+00
404,2025-04-27,Comida de Dragão - Original® (ASSINATURA),0,0,1,31.50,2026-03-13 11:32:50.029934+00
405,2025-04-27,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,1,0,0.00,2026-03-13 11:32:50.029934+00
366,2025-04-28,Comida de Dragão - Original® - 90g / Compra única,43,27,0,0.00,2026-03-13 11:32:50.029934+00
367,2025-04-28,Mordida de Dragão - Legumes - 180g / Compra única,19,14,0,0.00,2026-03-13 11:32:50.029934+00
374,2025-04-28,Kit Completo Comida de Dragão (3X) - 180g / Compra única,7,1,0,0.00,2026-03-13 11:32:50.029934+00
398,2025-04-28,Kit Comida de Dragão - Original® (3X) (ASSINATURA) - 90g / Plano mensal,1,0,0,0.00,2026-03-13 11:32:50.029934+00
406,2025-04-28,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,1,0,0.00,2026-03-13 11:32:50.029934+00
