id,date,dimension_type,dimension_value,sessions,users,new_users,bounce_rate,avg_session_duration,transactions,created_at,pages_per_session
30480,2026-01-07,landing_page,/checkouts/cn/hWN7KRBSzCDCmfEfGKdCRb1e/pt-br,1,1,1,0.00,157.61,0,2026-03-13 11:33:25.906706+00,0
30481,2026-01-07,landing_page,/checkouts/cn/hWN7KSWFJdHSNB4G4QDmQFyk/pt-br,1,1,1,0.00,49.05,0,2026-03-13 11:33:25.906706+00,0
30482,2026-01-07,landing_page,/checkouts/cn/hWN7Kql8pZiBnTyqYJS9fE9K/pt-br,1,1,1,0.00,26.85,0,2026-03-13 11:33:25.906706+00,0
30483,2026-01-07,landing_page,/checkouts/cn/hWN7LH5ZwBSRTA2qJh9tYMHC/pt-br,1,1,0,1.00,7.86,0,2026-03-13 11:33:25.906706+00,0
30484,2026-01-07,landing_page,/checkouts/cn/hWN7LLt07Y1pzs07921IvULy/pt-br,1,1,1,0.00,22.70,0,2026-03-13 11:33:25.906706+00,0
30485,2026-01-07,landing_page,/checkouts/cn/hWN7LRzrLLPTgevHJ3hXqvJq/pt-br,1,1,1,0.00,21.70,0,2026-03-13 11:33:25.906706+00,0
30486,2026-01-07,landing_page,/collections/amostras,1,1,1,0.00,0.15,0,2026-03-13 11:33:25.906706+00,0
30487,2026-01-07,landing_page,/collections/produtos,1,1,0,0.00,26.55,0,2026-03-13 11:33:25.906706+00,0
30488,2026-01-07,landing_page,/products/mordida-de-dragao-spirulina,1,1,0,0.00,5.94,0,2026-03-13 11:33:25.906706+00,0
30489,2026-01-07,landing_page,/products/suplemento-concentrado-para-caes,1,1,2,0.00,399.67,0,2026-03-13 11:33:25.906706+00,0
30490,2026-01-07,landing_page,/products/suplemento-integral-para-caes,1,1,1,0.00,5.33,0,2026-03-13 11:33:25.906706+00,0
30491,2026-01-07,landing_page,/products/suplemento-para-gatos-1,1,1,1,0.00,337.93,2,2026-03-13 11:33:25.906706+00,0
30492,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/ac/hWN79zmp9WKTz4sCt5AWxc38/pt-br,1,1,1,0.00,5.70,0,2026-03-13 11:33:25.906706+00,0
30493,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/cn/hWN7LVtYpv4NUXwFLDSIP39m/pt-br,1,1,0,0.00,44.49,0,2026-03-13 11:33:25.906706+00,0
30494,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/collections/all,1,1,1,0.00,74.93,0,2026-03-13 11:33:25.906706+00,0
30495,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/grub,1,1,0,0.00,7.68,0,2026-03-13 11:33:25.906706+00,0
30496,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/search,1,1,0,1.00,0.74,0,2026-03-13 11:33:25.906706+00,0
30497,2026-01-07,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern,1,1,1,1.00,4.99,0,2026-03-13 11:33:25.906706+00,0
30501,2026-01-08,device,mobile,295,279,262,0.20,111.03,7,2026-03-13 11:33:26.882108+00,0
30506,2026-01-08,device,desktop,52,37,26,0.23,594.68,1,2026-03-13 11:33:26.882108+00,0
30554,2026-01-08,city,Brasilia,7,6,6,0.29,17.15,0,2026-03-13 11:33:26.882108+00,0
30555,2026-01-08,city,Campinas,7,5,5,0.43,7.35,0,2026-03-13 11:33:26.882108+00,0
30556,2026-01-08,city,Recife,7,7,7,0.00,46.49,0,2026-03-13 11:33:26.882108+00,0
30564,2026-01-08,city,Fortaleza,6,6,6,0.00,286.42,0,2026-03-13 11:33:26.882108+00,0
30565,2026-01-08,city,Londrina,6,6,7,0.33,75.95,0,2026-03-13 11:33:26.882108+00,0
30566,2026-01-08,city,Manaus,6,6,6,0.00,474.70,0,2026-03-13 11:33:26.882108+00,0
30575,2026-01-08,city,Natal,5,2,1,0.40,442.11,0,2026-03-13 11:33:26.882108+00,0
30576,2026-01-08,city,Salvador,5,5,5,0.20,42.51,0,2026-03-13 11:33:26.882108+00,0
30577,2026-01-08,city,Serra,5,4,5,0.40,18.39,0,2026-03-13 11:33:26.882108+00,0
30587,2026-01-08,city,Florianopolis,4,4,2,0.00,804.45,1,2026-03-13 11:33:26.882108+00,0
30588,2026-01-08,city,Niteroi,4,3,3,0.00,186.14,0,2026-03-13 11:33:26.882108+00,0
30589,2026-01-08,city,Vitoria,4,3,2,0.25,412.66,0,2026-03-13 11:33:26.882108+00,0
30612,2026-01-08,city,Alvorada,3,2,2,0.00,797.64,0,2026-03-13 11:33:26.882108+00,0
30613,2026-01-08,city,Belem,3,3,3,0.33,12.34,0,2026-03-13 11:33:26.882108+00,0
30614,2026-01-08,city,Divinopolis,3,3,3,0.67,94.21,0,2026-03-13 11:33:26.882108+00,0
30615,2026-01-08,city,Guarulhos,3,3,3,0.33,48.63,0,2026-03-13 11:33:26.882108+00,0
30661,2026-01-08,city,Aracaju,2,2,2,0.00,86.08,0,2026-03-13 11:33:26.882108+00,0
30662,2026-01-08,city,Armacao dos Buzios,2,1,0,1.00,5.11,0,2026-03-13 11:33:26.882108+00,0
30663,2026-01-08,city,Balsas,2,2,2,0.00,81.35,0,2026-03-13 11:33:26.882108+00,0
30664,2026-01-08,city,Caldas Novas,2,2,2,0.00,120.02,0,2026-03-13 11:33:26.882108+00,0
30665,2026-01-08,city,Carazinho,2,2,2,0.50,5.14,0,2026-03-13 11:33:26.882108+00,0
30666,2026-01-08,city,Feira de Santana,2,2,2,1.00,0.75,0,2026-03-13 11:33:26.882108+00,0
30667,2026-01-08,city,Guaxupe,2,2,2,1.00,3.35,0,2026-03-13 11:33:26.882108+00,0
30668,2026-01-08,city,Jandira,2,2,2,0.00,108.96,0,2026-03-13 11:33:26.882108+00,0
30669,2026-01-08,city,Jau,2,2,2,0.50,22.35,0,2026-03-13 11:33:26.882108+00,0
30670,2026-01-08,city,Juiz de Fora,2,2,2,0.00,32.95,0,2026-03-13 11:33:26.882108+00,0
30671,2026-01-08,city,Palmas,2,2,1,0.00,41.28,0,2026-03-13 11:33:26.882108+00,0
30672,2026-01-08,city,Paris,2,2,2,0.50,302.98,0,2026-03-13 11:33:26.882108+00,0
30673,2026-01-08,city,Parnamirim,2,2,2,0.50,20.80,0,2026-03-13 11:33:26.882108+00,0
30674,2026-01-08,city,Pato Branco,2,2,2,0.50,223.89,0,2026-03-13 11:33:26.882108+00,0
30675,2026-01-08,city,Ribeirao Preto,2,2,1,0.00,1.98,0,2026-03-13 11:33:26.882108+00,0
30676,2026-01-08,city,Santos,2,2,2,0.00,64.28,0,2026-03-13 11:33:26.882108+00,0
30677,2026-01-08,city,Sao Jose do Rio Preto,2,2,2,0.00,19.79,0,2026-03-13 11:33:26.882108+00,0
30678,2026-01-08,city,Sao Jose dos Campos,2,2,2,0.00,57.39,0,2026-03-13 11:33:26.882108+00,0
30679,2026-01-08,city,Sao Luis,2,2,2,0.00,62.61,0,2026-03-13 11:33:26.882108+00,0
30680,2026-01-08,city,Sao Miguel Arcanjo,2,1,0,0.50,3.35,0,2026-03-13 11:33:26.882108+00,0
30681,2026-01-08,city,Sete Lagoas,2,2,2,0.00,57.21,0,2026-03-13 11:33:26.882108+00,0
30682,2026-01-08,city,Taboao da Serra,2,2,0,0.00,341.70,1,2026-03-13 11:33:26.882108+00,0
30683,2026-01-08,city,Viamao,2,2,2,0.00,219.67,0,2026-03-13 11:33:26.882108+00,0
30684,2026-01-08,city,Viana,2,2,2,0.00,18.64,0,2026-03-13 11:33:26.882108+00,0
30685,2026-01-08,city,Vila Velha,2,2,2,0.50,16.59,0,2026-03-13 11:33:26.882108+00,0
30826,2026-01-08,city,Almirante Tamandare,1,1,1,0.00,132.41,0,2026-03-13 11:33:26.882108+00,0
30827,2026-01-08,city,Altamira,1,1,1,0.00,81.22,0,2026-03-13 11:33:26.882108+00,0
30828,2026-01-08,city,Aparecida de Goiania,1,1,1,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30829,2026-01-08,city,Arroio dos Ratos,1,1,1,0.00,89.46,0,2026-03-13 11:33:26.882108+00,0
30830,2026-01-08,city,Barra do Corda,1,1,1,0.00,37.77,0,2026-03-13 11:33:26.882108+00,0
30831,2026-01-08,city,Belford Roxo,1,1,0,0.00,520.74,0,2026-03-13 11:33:26.882108+00,0
30832,2026-01-08,city,Bezerros,1,1,1,0.00,114.02,0,2026-03-13 11:33:26.882108+00,0
30833,2026-01-08,city,Blumenau,1,1,0,0.00,4.64,0,2026-03-13 11:33:26.882108+00,0
30834,2026-01-08,city,Braco do Norte,1,1,1,0.00,316.28,0,2026-03-13 11:33:26.882108+00,0
30835,2026-01-08,city,Cabo Frio,1,1,1,0.00,7.69,0,2026-03-13 11:33:26.882108+00,0
30836,2026-01-08,city,Camacari,1,1,1,0.00,7.36,0,2026-03-13 11:33:26.882108+00,0
30837,2026-01-08,city,Campina Grande,1,1,1,0.00,80.60,0,2026-03-13 11:33:26.882108+00,0
30838,2026-01-08,city,Campos dos Goytacazes,1,1,1,0.00,326.38,0,2026-03-13 11:33:26.882108+00,0
30839,2026-01-08,city,Canela,1,1,0,0.00,5.95,0,2026-03-13 11:33:26.882108+00,0
30840,2026-01-08,city,Canoas,1,1,1,0.00,462.46,1,2026-03-13 11:33:26.882108+00,0
30841,2026-01-08,city,Chopinzinho,1,1,2,0.00,22.49,0,2026-03-13 11:33:26.882108+00,0
30842,2026-01-08,city,Coronel Fabriciano,1,1,1,0.00,53.17,0,2026-03-13 11:33:26.882108+00,0
30843,2026-01-08,city,Dourados,1,1,1,0.00,81.90,0,2026-03-13 11:33:26.882108+00,0
30844,2026-01-08,city,Duque de Caxias,1,1,1,0.00,66.99,0,2026-03-13 11:33:26.882108+00,0
30845,2026-01-08,city,Esteio,1,1,1,0.00,57.13,0,2026-03-13 11:33:26.882108+00,0
30846,2026-01-08,city,Eusebio,1,1,1,0.00,21.77,0,2026-03-13 11:33:26.882108+00,0
30847,2026-01-08,city,Fazenda Rio Grande,1,1,0,0.00,1146.44,0,2026-03-13 11:33:26.882108+00,0
30848,2026-01-08,city,Fort Worth,1,1,1,0.00,28.66,0,2026-03-13 11:33:26.882108+00,0
30849,2026-01-08,city,Franca,1,1,0,0.00,966.81,0,2026-03-13 11:33:26.882108+00,0
30850,2026-01-08,city,Ijui,1,1,0,0.00,7.34,0,2026-03-13 11:33:26.882108+00,0
30851,2026-01-08,city,Imbituba,1,1,1,0.00,227.84,0,2026-03-13 11:33:26.882108+00,0
30852,2026-01-08,city,Ipatinga,1,1,1,0.00,120.21,0,2026-03-13 11:33:26.882108+00,0
30853,2026-01-08,city,Itapetininga,1,1,0,0.00,5.56,0,2026-03-13 11:33:26.882108+00,0
30854,2026-01-08,city,Jaboatao dos Guararapes,1,1,1,0.00,1.15,0,2026-03-13 11:33:26.882108+00,0
30855,2026-01-08,city,Janauba,1,1,1,1.00,4.74,0,2026-03-13 11:33:26.882108+00,0
30856,2026-01-08,city,Joao Monlevade,1,1,1,0.00,88.99,0,2026-03-13 11:33:26.882108+00,0
30857,2026-01-08,city,Juazeiro do Norte,1,1,1,0.00,70.85,0,2026-03-13 11:33:26.882108+00,0
30858,2026-01-08,city,Jundiai,1,1,1,0.00,5.32,0,2026-03-13 11:33:26.882108+00,0
30859,2026-01-08,city,Lagoa Santa,1,1,1,0.00,160.60,0,2026-03-13 11:33:26.882108+00,0
30860,2026-01-08,city,Lagoa da Prata,1,1,1,0.00,80.56,0,2026-03-13 11:33:26.882108+00,0
30861,2026-01-08,city,Lins,1,1,1,0.00,6.24,0,2026-03-13 11:33:26.882108+00,0
30862,2026-01-08,city,Louveira,1,1,1,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30863,2026-01-08,city,Lulea,1,1,1,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30864,2026-01-08,city,Maringa,1,1,1,0.00,18.81,0,2026-03-13 11:33:26.882108+00,0
30865,2026-01-08,city,Maua,1,1,1,0.00,0.14,0,2026-03-13 11:33:26.882108+00,0
30866,2026-01-08,city,Miguel Pereira,1,1,1,0.00,6.22,0,2026-03-13 11:33:26.882108+00,0
30867,2026-01-08,city,Mineiros,1,1,1,0.00,39.54,0,2026-03-13 11:33:26.882108+00,0
30868,2026-01-08,city,Montes Claros,1,1,0,0.00,8.75,0,2026-03-13 11:33:26.882108+00,0
30869,2026-01-08,city,Nova Lima,1,1,1,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30870,2026-01-08,city,Osasco,1,1,2,0.00,5.08,0,2026-03-13 11:33:26.882108+00,0
30871,2026-01-08,city,Paco do Lumiar,1,1,1,0.00,75.63,0,2026-03-13 11:33:26.882108+00,0
30872,2026-01-08,city,Paracambi,1,1,1,0.00,10.65,0,2026-03-13 11:33:26.882108+00,0
30873,2026-01-08,city,Paulista,1,1,1,0.00,44.63,0,2026-03-13 11:33:26.882108+00,0
30874,2026-01-08,city,Pelotas,1,1,1,0.00,377.65,0,2026-03-13 11:33:26.882108+00,0
30875,2026-01-08,city,Peruibe,1,1,1,0.00,263.01,0,2026-03-13 11:33:26.882108+00,0
30876,2026-01-08,city,Petropolis,1,1,0,0.00,1017.72,1,2026-03-13 11:33:26.882108+00,0
30877,2026-01-08,city,Picos,1,1,1,0.00,35.59,0,2026-03-13 11:33:26.882108+00,0
30878,2026-01-08,city,Pinhais,1,1,1,0.00,13.26,0,2026-03-13 11:33:26.882108+00,0
30879,2026-01-08,city,Piracicaba,1,1,1,0.00,8.12,0,2026-03-13 11:33:26.882108+00,0
30880,2026-01-08,city,Pouso Alegre,1,1,1,0.00,5.12,0,2026-03-13 11:33:26.882108+00,0
30881,2026-01-08,city,Presidente Prudente,1,1,1,0.00,9.78,0,2026-03-13 11:33:26.882108+00,0
30882,2026-01-08,city,Ribeirao Pires,1,1,0,0.00,117.77,0,2026-03-13 11:33:26.882108+00,0
30883,2026-01-08,city,Ribeirao das Neves,1,1,1,0.00,8.98,0,2026-03-13 11:33:26.882108+00,0
30884,2026-01-08,city,Rio Verde,1,1,1,0.00,97.00,0,2026-03-13 11:33:26.882108+00,0
30885,2026-01-08,city,Santa Cruz do Sul,1,1,0,0.00,339.56,1,2026-03-13 11:33:26.882108+00,0
30886,2026-01-08,city,Santo Amaro,1,1,1,0.00,76.72,0,2026-03-13 11:33:26.882108+00,0
30887,2026-01-08,city,Sao Bernardo do Campo,1,1,1,0.00,75.77,0,2026-03-13 11:33:26.882108+00,0
30888,2026-01-08,city,Sao Goncalo,1,1,1,0.00,62.09,0,2026-03-13 11:33:26.882108+00,0
30889,2026-01-08,city,Sao Jose,1,1,0,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30890,2026-01-08,city,Sao Leopoldo,1,1,1,0.00,14.46,0,2026-03-13 11:33:26.882108+00,0
30891,2026-01-08,city,Sao Sebastiao,1,1,1,0.00,7.57,0,2026-03-13 11:33:26.882108+00,0
30892,2026-01-08,city,Sao Vicente,1,1,1,0.00,39.36,0,2026-03-13 11:33:26.882108+00,0
30893,2026-01-08,city,Serra Talhada,1,1,1,0.00,31.61,0,2026-03-13 11:33:26.882108+00,0
30894,2026-01-08,city,Sorriso,1,1,1,0.00,9.87,0,2026-03-13 11:33:26.882108+00,0
30895,2026-01-08,city,Teresina,1,1,1,0.00,273.40,0,2026-03-13 11:33:26.882108+00,0
30896,2026-01-08,city,Torres,1,1,1,0.00,99.28,0,2026-03-13 11:33:26.882108+00,0
30897,2026-01-08,city,Ubatuba,1,1,1,0.00,5.99,0,2026-03-13 11:33:26.882108+00,0
30898,2026-01-08,city,Uberlandia,1,1,1,0.00,93.11,0,2026-03-13 11:33:26.882108+00,0
30899,2026-01-08,city,Umuarama,1,1,1,0.00,12.52,0,2026-03-13 11:33:26.882108+00,0
30900,2026-01-08,city,Vitoria da Conquista,1,1,1,0.00,18.84,0,2026-03-13 11:33:26.882108+00,0
30901,2026-01-08,city,Votuporanga,1,1,1,0.00,9.45,0,2026-03-13 11:33:26.882108+00,0
31333,2026-01-08,landing_page,/,154,144,131,0.10,177.82,1,2026-03-13 11:33:26.882108+00,0
31345,2026-01-08,landing_page,/products/amostra-comida-de-dragao,45,45,39,0.20,72.88,3,2026-03-13 11:33:26.882108+00,0
31351,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/amostra-comida-de-dragao,30,30,27,0.53,74.69,0,2026-03-13 11:33:26.882108+00,0
31357,2026-01-08,landing_page,/products/comida-de-dragao-original,20,19,16,0.10,137.68,0,2026-03-13 11:33:26.882108+00,0
31358,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern,20,20,16,0.35,151.93,0,2026-03-13 11:33:26.882108+00,0
31369,2026-01-08,landing_page,/collections/all,12,11,9,0.17,351.53,1,2026-03-13 11:33:26.882108+00,0
31378,2026-01-08,landing_page,/collections/amostras,6,6,7,0.00,118.35,1,2026-03-13 11:33:26.882108+00,0
31379,2026-01-08,landing_page,/products/mordida-de-dragao-spirulina,6,4,3,0.33,7.43,0,2026-03-13 11:33:26.882108+00,0
31380,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,6,6,4,0.67,335.12,1,2026-03-13 11:33:26.882108+00,0
31383,2026-01-08,landing_page,(not set),5,5,0,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
31388,2026-01-08,landing_page,/products/grub,4,3,3,0.00,299.84,0,2026-03-13 11:33:26.882108+00,0
31389,2026-01-08,landing_page,/products/suplemento-integral-para-caes,4,4,4,0.00,388.08,0,2026-03-13 11:33:26.882108+00,0
31390,2026-01-08,landing_page,/products/suplemento-para-gatos,4,4,5,0.00,23.46,0,2026-03-13 11:33:26.882108+00,0
31398,2026-01-08,landing_page,/account/login,3,2,1,0.00,24.30,0,2026-03-13 11:33:26.882108+00,0
31399,2026-01-08,landing_page,/products/kit-completo-comida-de-dragao-3x,3,3,2,0.00,199.08,0,2026-03-13 11:33:26.882108+00,0
31413,2026-01-08,landing_page,/blogs/news/lorem-ipsum-dolor-sit-amet-consectetur-adipiscing-elit-2,2,2,0,0.00,5474.12,0,2026-03-13 11:33:26.882108+00,0
31414,2026-01-08,landing_page,/checkouts/cn/hWN7Niz4pOg6gf530QA87jqk/pt-br,2,2,2,0.50,28.27,0,2026-03-13 11:33:26.882108+00,0
31415,2026-01-08,landing_page,/products/kit-comida-de-dragao-original-3x,2,2,2,0.00,0.37,0,2026-03-13 11:33:26.882108+00,0
31416,2026-01-08,landing_page,/products/mordida-de-dragao-legumes,2,2,2,0.00,4.13,0,2026-03-13 11:33:26.882108+00,0
31417,2026-01-08,landing_page,/products/suplemento-para-gatos-1,2,2,2,0.50,15.38,0,2026-03-13 11:33:26.882108+00,0
31418,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/cn/hWN7Niz4pOg6gf530QA87jqk/pt-br,2,2,2,1.00,2.66,0,2026-03-13 11:33:26.882108+00,0
31444,2026-01-08,landing_page,/checkouts/ac/hWN7CkO1YJbdHEkYZR6BxdXG/pt-br,1,1,1,0.00,6.03,0,2026-03-13 11:33:26.882108+00,0
31445,2026-01-08,landing_page,/checkouts/ac/hWN7DoRZF2yO5VFCZI9OARV4/pt-br,1,1,1,0.00,1572.82,0,2026-03-13 11:33:26.882108+00,0
31446,2026-01-08,landing_page,/checkouts/cn/hWN7M9Js8N6q9wcrbprGXNXG/pt-br,1,1,1,0.00,1.65,0,2026-03-13 11:33:26.882108+00,0
31447,2026-01-08,landing_page,/checkouts/cn/hWN7MletpiDePAZ6XD626zL8/pt-br,1,1,1,0.00,119.03,0,2026-03-13 11:33:26.882108+00,0
31448,2026-01-08,landing_page,/checkouts/cn/hWN7N27DJFgwJsmnxLKAvJAo/pt-br,1,1,1,0.00,13.21,0,2026-03-13 11:33:26.882108+00,0
31449,2026-01-08,landing_page,/checkouts/cn/hWN7N82Xl9Zxr63GEHCpIjC6/pt-br,1,1,1,0.00,13.90,0,2026-03-13 11:33:26.882108+00,0
31450,2026-01-08,landing_page,/checkouts/cn/hWN7Nir2pKvVZT2EFSnAKTTe/pt-br,1,1,1,1.00,5.08,0,2026-03-13 11:33:26.882108+00,0
31451,2026-01-08,landing_page,/en,1,1,1,0.00,6.97,0,2026-03-13 11:33:26.882108+00,0
31452,2026-01-08,landing_page,/products/suplemento-concentrado-para-caes,1,1,0,0.00,415.25,0,2026-03-13 11:33:26.882108+00,0
31453,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/ac/hWN7MxQwOTep87NdJwO9Ohpi/pt-br,1,1,1,0.00,4.78,0,2026-03-13 11:33:26.882108+00,0
31454,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/cn/hWN7LH5ZwBSRTA2qJh9tYMHC/pt-br,1,1,0,0.00,1236.76,1,2026-03-13 11:33:26.882108+00,0
31455,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/checkouts/cn/hWN7Nir2pKvVZT2EFSnAKTTe/pt-br,1,1,1,0.00,26.61,0,2026-03-13 11:33:26.882108+00,0
31456,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina,1,1,0,1.00,5.13,0,2026-03-13 11:33:26.882108+00,0
31457,2026-01-08,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/suplemento-para-gatos-1,1,1,1,1.00,5.02,0,2026-03-13 11:33:26.882108+00,0
30519,2026-01-08,city,Sao Paulo,55,50,39,0.33,158.51,3,2026-03-13 11:33:26.882108+00,0
30525,2026-01-08,city,Rio de Janeiro,33,24,18,0.06,640.80,0,2026-03-13 11:33:26.882108+00,0
30530,2026-01-08,city,(not set),23,23,22,0.04,145.85,0,2026-03-13 11:33:26.882108+00,0
30537,2026-01-08,city,Curitiba,14,13,12,0.36,17.58,0,2026-03-13 11:33:26.882108+00,0
30541,2026-01-08,city,Belo Horizonte,12,12,10,0.33,36.93,0,2026-03-13 11:33:26.882108+00,0
30542,2026-01-08,city,Porto Alegre,12,12,13,0.33,56.91,0,2026-03-13 11:33:26.882108+00,0
30503,2026-01-09,device,mobile,162,150,134,0.20,100.88,6,2026-03-13 11:33:26.882108+00,0
30507,2026-01-09,device,desktop,44,36,22,0.25,174.39,0,2026-03-13 11:33:26.882108+00,0
30514,2026-01-09,device,tablet,2,1,1,0.00,274.80,0,2026-03-13 11:33:26.882108+00,0
30557,2026-01-09,city,(not set),7,7,6,0.43,31.48,0,2026-03-13 11:33:26.882108+00,0
30558,2026-01-09,city,Curitiba,7,7,6,0.14,19.70,0,2026-03-13 11:33:26.882108+00,0
30578,2026-01-09,city,Aguas de Lindoia,5,3,3,0.00,36.48,0,2026-03-13 11:33:26.882108+00,0
30579,2026-01-09,city,Lencois Paulista,5,3,2,0.00,461.25,0,2026-03-13 11:33:26.882108+00,0
30580,2026-01-09,city,Osasco,5,3,3,0.20,844.45,1,2026-03-13 11:33:26.882108+00,0
30590,2026-01-09,city,Belo Horizonte,4,4,2,0.00,114.56,1,2026-03-13 11:33:26.882108+00,0
30591,2026-01-09,city,Fortaleza,4,3,3,0.50,17.57,0,2026-03-13 11:33:26.882108+00,0
30592,2026-01-09,city,Salvador,4,4,4,0.75,15.43,0,2026-03-13 11:33:26.882108+00,0
30616,2026-01-09,city,Aracaju,3,3,3,0.33,40.09,0,2026-03-13 11:33:26.882108+00,0
30617,2026-01-09,city,Porto Alegre,3,3,1,0.00,19.79,0,2026-03-13 11:33:26.882108+00,0
30618,2026-01-09,city,Sao Goncalo,3,3,2,0.00,411.90,2,2026-03-13 11:33:26.882108+00,0
30619,2026-01-09,city,Sorocaba,3,3,3,0.33,5.34,0,2026-03-13 11:33:26.882108+00,0
30620,2026-01-09,city,Uberlandia,3,3,2,0.33,34.26,0,2026-03-13 11:33:26.882108+00,0
30686,2026-01-09,city,Aparecida de Goiania,2,2,2,0.00,16.00,0,2026-03-13 11:33:26.882108+00,0
30687,2026-01-09,city,Campinas,2,2,2,0.00,84.76,0,2026-03-13 11:33:26.882108+00,0
30688,2026-01-09,city,Campo Limpo Paulista,2,2,3,0.00,57.84,0,2026-03-13 11:33:26.882108+00,0
30689,2026-01-09,city,Cuiaba,2,2,2,1.00,2.52,0,2026-03-13 11:33:26.882108+00,0
30690,2026-01-09,city,Erechim,2,2,2,0.50,11.69,0,2026-03-13 11:33:26.882108+00,0
30691,2026-01-09,city,Florianopolis,2,2,2,0.50,34.95,0,2026-03-13 11:33:26.882108+00,0
30692,2026-01-09,city,Frederico Westphalen,2,2,2,0.00,94.99,0,2026-03-13 11:33:26.882108+00,0
30693,2026-01-09,city,Joao Pessoa,2,1,1,0.50,99.65,0,2026-03-13 11:33:26.882108+00,0
30694,2026-01-09,city,Niteroi,2,2,1,0.50,12.17,0,2026-03-13 11:33:26.882108+00,0
30695,2026-01-09,city,Passos,2,2,2,0.50,306.89,0,2026-03-13 11:33:26.882108+00,0
30696,2026-01-09,city,Pelotas,2,2,2,0.00,349.59,0,2026-03-13 11:33:26.882108+00,0
30697,2026-01-09,city,Pouso Alegre,2,1,0,0.00,5.41,0,2026-03-13 11:33:26.882108+00,0
30698,2026-01-09,city,Ribeirao Preto,2,2,1,0.00,3.15,0,2026-03-13 11:33:26.882108+00,0
30699,2026-01-09,city,Rio Verde,2,1,1,0.50,19.09,0,2026-03-13 11:33:26.882108+00,0
30700,2026-01-09,city,Sao Bernardo do Campo,2,2,0,0.00,82.17,0,2026-03-13 11:33:26.882108+00,0
30701,2026-01-09,city,Sao Joao da Boa Vista,2,1,2,1.00,0.00,0,2026-03-13 11:33:26.882108+00,0
30702,2026-01-09,city,Serra,2,2,2,0.00,10.43,0,2026-03-13 11:33:26.882108+00,0
30703,2026-01-09,city,Teresopolis,2,2,3,0.00,3.58,0,2026-03-13 11:33:26.882108+00,0
30902,2026-01-09,city,Alvorada,1,1,1,1.00,4.91,0,2026-03-13 11:33:26.882108+00,0
30903,2026-01-09,city,Armacao dos Buzios,1,1,0,0.00,5.56,0,2026-03-13 11:33:26.882108+00,0
30904,2026-01-09,city,Betim,1,1,1,0.00,75.26,0,2026-03-13 11:33:26.882108+00,0
30905,2026-01-09,city,Botucatu,1,1,1,0.00,7.63,0,2026-03-13 11:33:26.882108+00,0
30906,2026-01-09,city,Brasilia,1,1,1,0.00,5.07,0,2026-03-13 11:33:26.882108+00,0
30907,2026-01-09,city,Campo Grande,1,1,1,0.00,5.46,0,2026-03-13 11:33:26.882108+00,0
30908,2026-01-09,city,Canela,1,1,0,0.00,53.33,0,2026-03-13 11:33:26.882108+00,0
30909,2026-01-09,city,Caraguatatuba,1,1,1,0.00,47.19,0,2026-03-13 11:33:26.882108+00,0
